unit_index,layer,channel,description
3437,visual_transformer_resblocks_9,365,Water in the sky
3438,visual_transformer_resblocks_9,366,Blue skies and white objects
3439,visual_transformer_resblocks_9,367,Blue and red objects
3440,visual_transformer_resblocks_9,368,The tops of buildings
3441,visual_transformer_resblocks_9,369,The top of a building
3442,visual_transformer_resblocks_9,370,Rock formations
3443,visual_transformer_resblocks_9,371,Red and white colored objects
3444,visual_transformer_resblocks_9,372,Circular objects
3445,visual_transformer_resblocks_9,373,Water
3446,visual_transformer_resblocks_9,374,Living things
3447,visual_transformer_resblocks_9,375,Fish
3448,visual_transformer_resblocks_9,376,The ocean
3449,visual_transformer_resblocks_9,377,"The sky, water, and furniture"
3450,visual_transformer_resblocks_9,378,The ground
3451,visual_transformer_resblocks_9,379,Water in the sky
3452,visual_transformer_resblocks_9,380,Old buildings
3453,visual_transformer_resblocks_9,381,Words
3454,visual_transformer_resblocks_9,382,Red and white objects
3455,visual_transformer_resblocks_9,383,Round objects
3456,visual_transformer_resblocks_9,384,Arches
3457,visual_transformer_resblocks_9,385,Green colored objects
3458,visual_transformer_resblocks_9,386,The tops of buildings
3459,visual_transformer_resblocks_9,387,The sky
3460,visual_transformer_resblocks_9,388,Clocks and instruments
3461,visual_transformer_resblocks_9,389,Dogs
3462,visual_transformer_resblocks_9,390,The ground
3463,visual_transformer_resblocks_9,391,Black and white colored objects
3464,visual_transformer_resblocks_9,392,The front of vehicles
3465,visual_transformer_resblocks_9,393,Black and white colored objects
3466,visual_transformer_resblocks_9,394,Black and white colored objects
3467,visual_transformer_resblocks_9,395,Brown colored objects
3468,visual_transformer_resblocks_9,396,Red and white objects
3469,visual_transformer_resblocks_9,397,Faces of human beings
3470,visual_transformer_resblocks_9,398,Green colored objects
3471,visual_transformer_resblocks_9,399,Circular objects
3472,visual_transformer_resblocks_9,400,Green grass
3473,visual_transformer_resblocks_9,401,Circular objects
3474,visual_transformer_resblocks_9,402,Black and white colored objects
3475,visual_transformer_resblocks_9,403,Rounded edges in pictures
3476,visual_transformer_resblocks_9,404,Yellow objects
3477,visual_transformer_resblocks_9,405,Black and white colored objects
3478,visual_transformer_resblocks_9,406,Diagonal lines
3479,visual_transformer_resblocks_9,407,Rounded edges in pictures
3480,visual_transformer_resblocks_9,408,Black and white colored objects
3481,visual_transformer_resblocks_9,409,Pink colored objects
3482,visual_transformer_resblocks_9,410,The corners
3483,visual_transformer_resblocks_9,411,Circular objects
3484,visual_transformer_resblocks_9,412,People and bikes
3485,visual_transformer_resblocks_9,413,The burry objects
3486,visual_transformer_resblocks_9,414,Diagonal lines
3487,visual_transformer_resblocks_9,415,The top of a building
3488,visual_transformer_resblocks_9,416,Green objects
3489,visual_transformer_resblocks_9,417,Circular objects
3490,visual_transformer_resblocks_9,418,The tops of objects
3491,visual_transformer_resblocks_9,419,Red colored objects
3492,visual_transformer_resblocks_9,420,Red and white colored objects
3493,visual_transformer_resblocks_9,421,Red and white colored objects
3494,visual_transformer_resblocks_9,422,Red and white objects
3495,visual_transformer_resblocks_9,423,Faces of things
3496,visual_transformer_resblocks_9,424,People
3497,visual_transformer_resblocks_9,425,Arches
3498,visual_transformer_resblocks_9,426,The bottoms of vehicles
3499,visual_transformer_resblocks_9,427,Wheels and vehicles
3500,visual_transformer_resblocks_9,428,The sky
3501,visual_transformer_resblocks_9,429,Rounded edges in pictures
3502,visual_transformer_resblocks_9,430,The ground
3503,visual_transformer_resblocks_9,431,Red and white colored objects
3504,visual_transformer_resblocks_9,432,Dog faces
3505,visual_transformer_resblocks_9,433,The ground
3506,visual_transformer_resblocks_9,434,People
3507,visual_transformer_resblocks_9,435,Grass
3508,visual_transformer_resblocks_9,436,The top of a building
3509,visual_transformer_resblocks_9,437,Brown colored objects
3510,visual_transformer_resblocks_9,438,Four corners of a pizza
3511,visual_transformer_resblocks_9,439,Green colored objects
3512,visual_transformer_resblocks_9,440,Faces of human beings
3513,visual_transformer_resblocks_9,441,Animals
3514,visual_transformer_resblocks_9,442,Rounded objects
3515,visual_transformer_resblocks_9,443,Circular objects
3516,visual_transformer_resblocks_9,444,Airplanes
3517,visual_transformer_resblocks_9,445,Circular objects
3518,visual_transformer_resblocks_9,446,Circular objects
3519,visual_transformer_resblocks_9,447,Red and white objects
3520,visual_transformer_resblocks_9,448,Dog noses
3521,visual_transformer_resblocks_9,449,Rounded edges in pictures
3522,visual_transformer_resblocks_9,450,Red and white objects
3523,visual_transformer_resblocks_9,451,Electronics
3524,visual_transformer_resblocks_9,452,Circular objects
3525,visual_transformer_resblocks_9,453,Green colored objects
3526,visual_transformer_resblocks_9,454,Dogs
3527,visual_transformer_resblocks_9,455,Water and vehicles
3528,visual_transformer_resblocks_9,456,The left side of the object
3529,visual_transformer_resblocks_9,457,Orange and red objects
3530,visual_transformer_resblocks_9,458,Vehicles
3531,visual_transformer_resblocks_9,459,Blue colored objects
3532,visual_transformer_resblocks_9,460,Faces of human beings
3533,visual_transformer_resblocks_9,461,The bottoms of vehicles
3534,visual_transformer_resblocks_9,462,Towers and hats
3535,visual_transformer_resblocks_9,463,Vehicles
3536,visual_transformer_resblocks_9,464,Dogs
3537,visual_transformer_resblocks_9,465,Round objects
3538,visual_transformer_resblocks_9,466,Edges of objects
3539,visual_transformer_resblocks_9,467,Stripes
3540,visual_transformer_resblocks_9,468,Red and white colored objects
3541,visual_transformer_resblocks_9,469,Black and white colored objects
3542,visual_transformer_resblocks_9,470,Water and grass
3543,visual_transformer_resblocks_9,471,People and vehicles
3544,visual_transformer_resblocks_9,472,Red and white objects
3545,visual_transformer_resblocks_9,473,Mobil gas stations
3546,visual_transformer_resblocks_9,474,Windmills
3547,visual_transformer_resblocks_9,475,Blue and red objects
3548,visual_transformer_resblocks_9,476,The sky
3549,visual_transformer_resblocks_9,477,Vehicles
3550,visual_transformer_resblocks_9,478,Diagonal lines
3551,visual_transformer_resblocks_9,479,The sky and water
3552,visual_transformer_resblocks_9,480,Brown colored objects
3553,visual_transformer_resblocks_9,481,The ground
3554,visual_transformer_resblocks_9,482,The left side of the object
3555,visual_transformer_resblocks_9,483,Animals and people
3556,visual_transformer_resblocks_9,484,Trees
3557,visual_transformer_resblocks_9,485,The ground
3558,visual_transformer_resblocks_9,486,Red and white objects
3559,visual_transformer_resblocks_9,487,Sign boards with text in it
3560,visual_transformer_resblocks_9,488,Circular objects
3561,visual_transformer_resblocks_9,489,The ground
3562,visual_transformer_resblocks_9,490,Roofs
3563,visual_transformer_resblocks_9,491,The background
3564,visual_transformer_resblocks_9,492,The ground
3565,visual_transformer_resblocks_9,493,Water in the sky
3566,visual_transformer_resblocks_9,494,People
3567,visual_transformer_resblocks_9,495,The ground
3568,visual_transformer_resblocks_9,496,Dogs and other animals
3569,visual_transformer_resblocks_9,497,Circular shaped objects
3570,visual_transformer_resblocks_9,498,Green grass
3571,visual_transformer_resblocks_9,499,Green colored objects
3572,visual_transformer_resblocks_9,500,Water in the sky
3573,visual_transformer_resblocks_9,501,Curved lines
3574,visual_transformer_resblocks_9,502,Green grass
3575,visual_transformer_resblocks_9,503,Triangular shapes
3576,visual_transformer_resblocks_9,504,Water in the sky
3577,visual_transformer_resblocks_9,505,Trees
3578,visual_transformer_resblocks_9,506,Plants
3579,visual_transformer_resblocks_9,507,Red and white objects
3580,visual_transformer_resblocks_9,508,Faces
3581,visual_transformer_resblocks_9,509,Blue colored objects
3582,visual_transformer_resblocks_9,510,The ground
3583,visual_transformer_resblocks_9,511,Red and white objects
3584,visual_transformer_resblocks_9,512,The ocean
3585,visual_transformer_resblocks_9,513,Diagonal lines
3586,visual_transformer_resblocks_9,514,Dogs and other animals
3587,visual_transformer_resblocks_9,515,Green grass
3588,visual_transformer_resblocks_9,516,Green colored objects
3589,visual_transformer_resblocks_9,517,The sky
3590,visual_transformer_resblocks_9,518,The ground
3591,visual_transformer_resblocks_9,519,Pink colored objects
3592,visual_transformer_resblocks_9,520,Musical instruments
3593,visual_transformer_resblocks_9,521,Vehicles
3594,visual_transformer_resblocks_9,522,Pink colored objects
3595,visual_transformer_resblocks_9,523,Red telephone booths
3596,visual_transformer_resblocks_9,524,Red and white objects
3597,visual_transformer_resblocks_9,525,White colored objects
3598,visual_transformer_resblocks_9,526,Diagonal lines
3599,visual_transformer_resblocks_9,527,The tops of objects
3600,visual_transformer_resblocks_9,528,The ground
3601,visual_transformer_resblocks_9,529,Blue colored objects
3602,visual_transformer_resblocks_9,530,Circular objects
3603,visual_transformer_resblocks_9,531,Blue and red objects
3604,visual_transformer_resblocks_9,532,Diagonal lines
3605,visual_transformer_resblocks_9,533,Round objects
3606,visual_transformer_resblocks_9,534,Red and white colored objects
3607,visual_transformer_resblocks_9,535,Rounded edges in pictures
3608,visual_transformer_resblocks_9,536,The ground
3609,visual_transformer_resblocks_9,537,The tops of buildings
3610,visual_transformer_resblocks_9,538,Brown colored objects
3611,visual_transformer_resblocks_9,539,Electronics
3612,visual_transformer_resblocks_9,540,Blue colored objects
3613,visual_transformer_resblocks_9,541,Similar color patterns
3614,visual_transformer_resblocks_9,542,Circular objects
3615,visual_transformer_resblocks_9,543,Green colored objects
3616,visual_transformer_resblocks_9,544,Red and white colored objects
3617,visual_transformer_resblocks_9,545,Vehicles
3618,visual_transformer_resblocks_9,546,Blue and red objects
3619,visual_transformer_resblocks_9,547,The ground
3620,visual_transformer_resblocks_9,548,Red and white colored objects
3621,visual_transformer_resblocks_9,549,Red and white colored objects
3622,visual_transformer_resblocks_9,550,Diagonal lines
3623,visual_transformer_resblocks_9,551,Brown colored objects
3624,visual_transformer_resblocks_9,552,The ground
3625,visual_transformer_resblocks_9,553,Water in the sky
3626,visual_transformer_resblocks_9,554,Rounded edges in pictures
3627,visual_transformer_resblocks_9,555,The front of vehicles
3628,visual_transformer_resblocks_9,556,Dogs and vehicles
3629,visual_transformer_resblocks_9,557,Red objects
3630,visual_transformer_resblocks_9,558,Black and white animals
3631,visual_transformer_resblocks_9,559,Black and white colored objects
3632,visual_transformer_resblocks_9,560,Blue and red objects
3633,visual_transformer_resblocks_9,561,The ground
3634,visual_transformer_resblocks_9,562,Animals and instruments
3635,visual_transformer_resblocks_9,563,Living things
3636,visual_transformer_resblocks_9,564,Faces of human beings
3637,visual_transformer_resblocks_9,565,Faces of human beings
3638,visual_transformer_resblocks_9,566,Water in the sky
3639,visual_transformer_resblocks_9,567,Circular objects
3640,visual_transformer_resblocks_9,568,Brown colored objects
3641,visual_transformer_resblocks_9,569,Red objects
3642,visual_transformer_resblocks_9,570,Red and white objects
3643,visual_transformer_resblocks_9,571,Blue colored objects
3644,visual_transformer_resblocks_9,572,Circular objects
3645,visual_transformer_resblocks_9,573,The bottoms of vehicles
3646,visual_transformer_resblocks_9,574,Green and brown colored objects
3647,visual_transformer_resblocks_9,575,Sign boards with text in it
3648,visual_transformer_resblocks_9,576,Faces of human beings
3649,visual_transformer_resblocks_9,577,Green colored objects
3650,visual_transformer_resblocks_9,578,Electronics
3651,visual_transformer_resblocks_9,579,People
3652,visual_transformer_resblocks_9,580,White colored objects
3653,visual_transformer_resblocks_9,581,Red objects
3654,visual_transformer_resblocks_9,582,Buildings
3655,visual_transformer_resblocks_9,583,The tops of objects
3656,visual_transformer_resblocks_9,584,Old seaside homes
3657,visual_transformer_resblocks_9,585,The ground
3658,visual_transformer_resblocks_9,586,Black and white colored objects
3659,visual_transformer_resblocks_9,587,Circular objects
3660,visual_transformer_resblocks_9,588,Circular objects
3661,visual_transformer_resblocks_9,589,Water
3662,visual_transformer_resblocks_9,590,Living things
